time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
24.6048,49.222,1.006,0.966
24.6148,49.209,1.010,0.961
24.6247,49.197,1.011,0.956
24.6348,49.174,1.011,0.958
24.6447,49.150,1.013,0.952
24.6547,49.130,1.010,0.946
24.6648,49.116,1.004,0.945
24.6747,49.102,1.005,0.943
24.6848,49.088,1.005,0.937
24.6947,49.070,1.003,0.936
24.7048,49.048,1.003,0.935
24.7148,49.028,1.001,0.933
24.7248,49.004,1.000,0.929
24.7347,48.979,1.000,0.922
24.7447,48.961,1.000,0.923
24.7548,48.949,1.000,0.919
24.7647,48.942,1.002,0.913
24.7748,48.944,1.000,0.911
24.7847,48.952,1.000,0.910
24.7948,48.961,0.997,0.903
24.8048,48.961,0.995,0.896
24.8148,48.949,0.995,0.890
24.8248,48.937,0.993,0.881
24.8347,48.919,0.992,0.879
24.8447,48.887,0.998,0.879
24.8548,48.864,1.000,0.879
24.8648,48.850,0.999,0.881
24.8747,48.838,1.001,0.879
24.8848,48.839,0.999,0.873
24.8947,48.864,0.997,0.866
24.9047,48.892,0.997,0.861
24.9148,48.915,0.999,0.857
24.9247,48.934,1.000,0.857
24.9348,48.946,1.000,0.859
24.9447,48.943,1.001,0.852
24.9548,48.927,1.003,0.847
24.9648,48.904,1.000,0.846
24.9748,48.880,0.997,0.841
24.9847,48.859,0.998,0.838
24.9947,48.836,0.994,0.843
25.0048,48.815,0.988,0.841
25.0147,48.798,0.986,0.839
25.0248,48.769,0.983,0.839
25.0347,48.722,0.983,0.840
25.0448,48.647,0.979,0.836
25.0548,48.529,0.974,0.834
25.0648,48.366,0.970,0.832
25.0748,48.162,0.968,0.832
25.0847,47.928,0.964,0.827
25.0947,47.693,0.963,0.830
25.1048,47.494,0.963,0.837
25.1148,47.352,0.964,0.838
25.1247,47.262,0.965,0.836
25.1348,47.212,0.964,0.842
25.1447,47.200,0.964,0.840
25.1547,47.200,0.966,0.836
25.1648,47.184,0.964,0.836
25.1747,47.164,0.963,0.842
25.1848,47.152,0.963,0.834
25.1947,47.138,0.964,0.834
25.2048,47.119,0.963,0.834
25.2148,47.101,0.963,0.831
25.2248,47.083,0.966,0.828
25.2347,47.067,0.968,0.834
25.2447,47.046,0.965,0.835
25.2548,47.023,0.965,0.838
25.2647,47.008,0.967,0.842
25.2748,47.003,0.968,0.842
25.2847,46.999,0.968,0.838
25.2948,46.994,0.969,0.840
25.3048,46.993,0.969,0.840
25.3148,46.994,0.968,0.839
25.3248,46.993,0.967,0.840
25.3347,46.995,0.966,0.845
25.3447,47.003,0.967,0.844
25.3548,47.010,0.966,0.843
25.3648,47.013,0.967,0.845
25.3747,47.012,0.968,0.850
25.3848,47.012,0.965,0.852
25.3947,47.005,0.963,0.855
25.4047,46.993,0.964,0.855
25.4148,46.981,0.963,0.860
25.4247,46.971,0.961,0.855
25.4348,46.957,0.962,0.852
25.4447,46.944,0.965,0.851
25.4548,46.936,0.965,0.853
25.4648,46.929,0.968,0.850
25.4748,46.920,0.969,0.859
25.4847,46.911,0.968,0.860
25.4947,46.908,0.965,0.864
25.5048,46.913,0.967,0.863
25.5147,46.926,0.968,0.863
25.5248,46.941,0.969,0.859
25.5347,46.961,0.970,0.861
25.5448,46.976,0.970,0.861
25.5548,46.971,0.966,0.868
25.5648,46.957,0.965,0.872
25.5748,46.939,0.964,0.876
25.5847,46.907,0.965,0.880
25.5947,46.878,0.967,0.873
25.6048,46.862,0.970,0.873
25.6148,46.843,0.971,0.874
25.6247,46.824,0.969,0.873
25.6347,46.815,0.970,0.880
25.6447,46.814,0.969,0.889
25.6547,46.818,0.968,0.894
25.6647,46.827,0.968,0.894
25.6747,46.838,0.967,0.896
25.6848,46.851,0.965,0.887
25.6947,46.866,0.964,0.885
25.7048,46.871,0.964,0.880
25.7147,46.872,0.965,0.880
25.7248,46.875,0.967,0.881
25.7348,46.875,0.970,0.883
25.7447,46.863,0.973,0.882
25.7503,46.854,0.974,0.882
25.7603,0.000,0.974,0.882
